OVERTURE, ORANGE, PETG, 2.20 pounds, 1.75 millimeters, https://www.amazon.com/OVERTURE-Filament-Consumables-Dimensional-Accuracy/dp/B07VJYL11F/ref=sr_1_3?dchild=1&keywords=orange+filament&qid=1593651259&s=industrial&sr=1-3
Quip Print, FLOU-ORANGE, POLYLACTIC ACID OR POLYLACTIDE, 2.20 pounds, 1.75 millimeters, https://www.amazon.com/Quip-Print-Printer-Filament-Flou-Orange/dp/B07WS3PLQY/ref=sr_1_234?dchild=1&keywords=orange+filament&qid=1593651245&s=industrial&sr=1-234
Polaroid, RED/BLUE/GREEN/ORANGE/YELLOW/BLACK, PLA, 6.2 ounces, 1.75 millimeters, https://www.amazon.com/Polaroid-FILKITRBW-Rainbow-Filament-Diameter/dp/B06XBWWVT9/ref=sr_1_235?dchild=1&keywords=orange+filament&qid=1593651245&s=industrial&sr=1-235
CNC.xyz, ORANGE, PLA, 2.20 pounds, 1.75 millimeters, https://www.amazon.com/CNC-xyz-Printer-Filament-1-75mm-Orange/dp/B071NVFZQJ/ref=sr_1_238?dchild=1&keywords=orange+filament&qid=1593651245&s=industrial&sr=1-238
3DX, ORANGE, ASA, 2.20 pounds, 2.85 millimeters, https://www.amazon.com/3DXMAX-ASA-1KG-Orange-1-75mm/dp/B0844HF662/ref=sr_1_240?dchild=1&keywords=orange+filament&qid=1593651245&s=industrial&sr=1-240
uxcell, FLUORESCENT ORANGE, PLA, [     ], 1.75 millimeters, https://www.amazon.com/uxcell-Filament-Dimensional-Accuracy-Fluorescent/dp/B07YB314Q4/ref=sr_1_243?dchild=1&keywords=orange+filament&qid=1593651245&s=industrial&sr=1-243
BuMat, ORANGE, PLA, 2.20 pounds, 1.75 millimeters, https://www.amazon.com/BuMat-Elite-Printer-Filament-Orange/dp/B07R329H5P/ref=sr_1_244?dchild=1&keywords=orange+filament&qid=1593651245&s=industrial&sr=1-244
KODAK, ORANGE, PLA, [     ], 2.85 millimeters, https://www.amazon.com/KODAK-Filament-Moisture-Aluminum-Printers/dp/B0842SP735/ref=sr_1_248?dchild=1&keywords=orange+filament&qid=1593651247&s=industrial&sr=1-248
Afinia, ORANGE, ABS (ACRYLONITRILE BUTADIENE STYRENE), 2.20 pounds, 1.75 millimeters, https://www.amazon.com/Afinia-Value-Line-Orange-Filament-Printers/dp/B008Y1X4H8/ref=sr_1_249?dchild=1&keywords=orange+filament&qid=1593651247&s=industrial&sr=1-249
Sterl Lighting, ORANGE, GLASS, [     ], [     ], https://www.amazon.com/Lighting-Filament-Dimmable-Equivalent-Intermediate/dp/B07YF5QDWN/ref=sr_1_250?dchild=1&keywords=orange+filament&qid=1593651247&s=industrial&sr=1-250
BuMat, YELLOW TO ORANGE, PLA, 2.20 pounds, 1.75 millimeters, https://www.amazon.com/BuMat-Change-Temperature-Printer-Filament/dp/B07R4465HZ/ref=sr_1_251?dchild=1&keywords=orange+filament&qid=1593651247&s=industrial&sr=1-251
3D Solutech, ORANGE, TPE (THERMOPLASTIC ELASTOMER), 2.20 pounds, 1.75 millimeters, https://www.amazon.com/3D-Solutech-Through-Flexible-Filament/dp/B00VKSIMQ0/ref=sr_1_252?dchild=1&keywords=orange+filament&qid=1593651247&s=industrial&sr=1-252
3D Printlife, ORANGE, PLA, 0.026 ounces, 1.75 millimeters, https://www.amazon.com/Printlife-PLAyPHAb-1-75mm-Orange-Dimensional/dp/B01BCZA84O/ref=sr_1_253?dchild=1&keywords=orange+filament&qid=1593651247&s=industrial&sr=1-253
MorphPen, ORANGE, ABS, [     ], 1.75 millimeters, https://www.amazon.com/MorphPen-Filament-1-75mm-Printing-H-Orange/dp/B01FGKKWRE/ref=sr_1_258?dchild=1&keywords=orange+filament&qid=1593651247&s=industrial&sr=1-258
Sunlite, ORANGE, [     ], 0.544 ounces, [     ], https://www.amazon.com/Sunlite-12V-6PK-20MR11-GU4/dp/B01N4V6L6N/ref=sr_1_266?dchild=1&keywords=orange+filament&qid=1593651247&s=industrial&sr=1-266
IC3D, ORANGE, PLA, 2.09 pounds, 3.00 millimeters, https://www.amazon.com/IC3D-Orange-3mm-Printer-Filament/dp/B01M19EV9R/ref=sr_1_267?dchild=1&keywords=orange+filament&qid=1593651248&s=industrial&sr=1-267
Filatech, LUMIN D. ORANGE, HIPS, 2.20 pounds, 1.75 millimeters, https://www.amazon.com/Filatech-Printing-Filament-Virgin-Material/dp/B07BDLQBCN/ref=sr_1_268?dchild=1&keywords=orange+filament&qid=1593651248&s=industrial&sr=1-268
Enotepad, PLA 1.75MM ORANGE, PLA, 2.20 pounds, 1.75 millimeters, https://www.amazon.com/Printer-Filament-Orange-Dimensional-Accuracy/dp/B07CZ6QHBP/ref=sr_1_270?dchild=1&keywords=orange+filament&qid=1593651248&s=industrial&sr=1-270
Dry & Dry, ORANGE, [     ], [     ], [     ], https://www.amazon.com/Dry-Packets-Indicating-Desiccant-Dehumidifier/dp/B07QNZRPMP/ref=sr_1_271?dchild=1&keywords=orange+filament&qid=1593651248&s=industrial&sr=1-271
NinjaTek, LAVA (ORANGE), TPE (THERMOPLASTIC ELASTOMER), 2.20 pounds, 1.75 millimeters, https://www.amazon.com/NinjaTek-3DNF05117510-NinjaFlex-Filament-1-75mm/dp/B078JJRR91/ref=sr_1_274?dchild=1&keywords=orange+filament&qid=1593651248&s=industrial&sr=1-274
Novelty Lights, ORANGE, GLASS, 6.4 ounces, [     ], https://www.amazon.com/Novelty-Lights-Christmas-Replacement-Candelabra/dp/B07192QC57/ref=sr_1_281?dchild=1&keywords=orange+filament&qid=1593651248&s=industrial&sr=1-281
BigcaseTech, ORANGE, PLA, 2.20 pounds, 1.75 millimeters, https://www.amazon.com/BigcaseTech-Printing-Filament-Accessories-Dimensional/dp/B08881JFG3/ref=sr_1_283?dchild=1&keywords=orange+filament&qid=1593651248&s=industrial&sr=1-283
FlashForge, ORANGE, ABS, [     ], 1.75 millimeters, https://www.amazon.com/Flashforge-Printer-Filaments-Spool-Dimensional-Accuracy/dp/B085PZ3R4G/ref=sr_1_287?dchild=1&keywords=orange+filament&qid=1593651248&s=industrial&sr=1-287
MakerBot, TRANSLUCENT ORANGE, PLA (POLYLACTIC ACID), 2.01 pounds, 1.75 millimeters, https://www.amazon.com/MakerBot-Filament-Diameter-Translucent-Orange/dp/B00IUH8FQ6/ref=sr_1_288?dchild=1&keywords=orange+filament&qid=1593651248&s=industrial&sr=1-288
CNC.xyz, ORANGE, ABS, 2.20 pounds, 1.75 millimeters, https://www.amazon.com/CNC-xyz-Printer-Filament-1-75mm-Orange/dp/B071NVDKXW/ref=sr_1_293?dchild=1&keywords=orange+filament&qid=1593651249&s=industrial&sr=1-293
NinjaTek, LAVA (ORANGE), TPE (THERMOPLASTIC ELASTOMER), 2.20 pounds, 3.00 millimeters, https://www.amazon.com/NinjaTek-3DCH05129010-Cheetah-Filament-3-00mm/dp/B078JFLR7D/ref=sr_1_294?dchild=1&keywords=orange+filament&qid=1593651249&s=industrial&sr=1-294
SIMAX3D, ORANGE, PLA, 2.20 pounds, 1.75 millimeters, https://www.amazon.com/Filament-Extruder-Accessories-Dimensional-Accuracy/dp/B087Q5SRNW/ref=sr_1_296?dchild=1&keywords=orange+filament&qid=1593651249&s=industrial&sr=1-296
Filament PM, ORANGE, ABST, 2.20 pounds, 1.75 millimeters, https://www.amazon.com/Czech-Made-Orange-Printing-Filament-PM/dp/B082473Q13/ref=sr_1_297?dchild=1&keywords=orange+filament&qid=1593651249&s=industrial&sr=1-297
Philips, ORANGE, [     ], 2.4 ounces, [     ], https://www.amazon.com/Philips-9290012243-equivalente-Naranja-A19-LED/dp/B01INHJP0C/ref=sr_1_298?dchild=1&keywords=orange+filament&qid=1593651249&s=industrial&sr=1-298
MakerBot, NEON ORANGE, PLA (POLYLACTIC ACID), 8.1 ounces, 1.75 millimeters, https://www.amazon.com/MakerBot-Filament-Diameter-Large-Orange/dp/B00OXBH1A4/ref=sr_1_307?dchild=1&keywords=orange+filament&qid=1593651249&s=industrial&sr=1-307
Terrain Genesis, ORANGE, PLA, [     ], 1.75 millimeters, https://www.amazon.com/Terrain-Genesis-Printer-Filament-Bearings/dp/B085Y3X7G9/ref=sr_1_308?dchild=1&keywords=orange+filament&qid=1593651249&s=industrial&sr=1-308
Push Plastic, ORANGE, PLA, 2.20 pounds, 1.75 millimeters, https://www.amazon.com/Push-Plastic-1-75mm-printer-filament/dp/B010CADRO8/ref=sr_1_310?dchild=1&keywords=orange+filament&qid=1593651249&s=industrial&sr=1-310
iEagle, ORANGE, ABS (ACRYLONITRILE BUTADIENE STYRENE), 2.00 pounds, 3 millimeters, https://www.amazon.com/iEagle-Solid-Orange-3-0mm-Filament/dp/B00NBIVDX6/ref=sr_1_317?dchild=1&keywords=orange+filament&qid=1593651250&s=industrial&sr=1-317
NinjaTek, LAVA (ORANGE), TPE (THERMOPLASTIC ELASTOMER), 2.20 pounds, 3.00 millimeters, https://www.amazon.com/NinjaTek-3DAR05129010-Armadillo-Filament-3-00mm/dp/B078JNK9D4/ref=sr_1_319?dchild=1&keywords=orange+filament&qid=1593651250&s=industrial&sr=1-319
Paramount 3D, MCLAREN ORANGE, ABS, [     ], 1.75 millimeters, https://www.amazon.com/Paramount-3D-Filament-Sample-McLaren/dp/B0847BSTR3/ref=sr_1_320?dchild=1&keywords=orange+filament&qid=1593651250&s=industrial&sr=1-320
3D Printlife, ORANGE, ABS (ACRYLONITRILE BUTADIENE STYRENE), 1.65 pounds, 1.75 millimeters, https://www.amazon.com/Printlife-Enviro-ABS-1-75mm-Orange/dp/B0113SXBE4/ref=sr_1_322?dchild=1&keywords=orange+filament&qid=1593651250&s=industrial&sr=1-322
Color Matrix, ORANGE, PLA, 2.30 pounds, 1.75 millimeters, https://www.amazon.com/Color-Matrix-Printer-Filament-Diameter/dp/B07F8W24DQ/ref=sr_1_323?dchild=1&keywords=orange+filament&qid=1593651250&s=industrial&sr=1-323
NinjaTek, LAVA (ORANGE), TPE (THERMOPLASTIC ELASTOMER), 2.20 pounds, 1.75 millimeters, https://www.amazon.com/NinjaTek-3DAR05117510-Armadillo-Filament-1-75mm/dp/B078JNK9D3/ref=sr_1_324?dchild=1&keywords=orange+filament&qid=1593651250&s=industrial&sr=1-324
Areyourshop, FLUO ORANGE-1KG, ABS, 2.20 pounds, 1.75 millimeters, https://www.amazon.com/Areyourshop-Filament-Dimensional-Accuracy-Printers/dp/B07546MNG8/ref=sr_1_325?dchild=1&keywords=orange+filament&qid=1593651250&s=industrial&sr=1-325
3D Solutech, REAL ORANGE, PLA, [     ], [     ], https://www.amazon.com/3D-Solutech-Masterspool-Filament-Orange/dp/B07TW4BB1D/ref=sr_1_326?dchild=1&keywords=orange+filament&qid=1593651250&s=industrial&sr=1-326
REC, ORANGE, ABS, 1.65 pounds, 1.75 millimeters, https://www.amazon.com/REC-Orange-Printing-Filament-1-75/dp/B01N6URBL8/ref=sr_1_330?dchild=1&keywords=orange+filament&qid=1593651250&s=industrial&sr=1-330
Anflyer, SILVER, SKY BLUE, WHITE, RED, BRONZE, BROWN, PURPLE RED, DARK BLUE, GREEN, PINK, GOLD, YELLOW, GLOWING BLUE, GLOWING RED, GLOWING GREEN, GLOWING ORANGE, FLUO ORANGE, FLUO YELLOW, FLUO RED, FLUO GREEN, NON-TOXIC AND BPA FREE PCL FILAMENT, [     ], 1.75 millimeters, https://www.amazon.com/Filamentos-bol%C3%ADgrafos-temperatura-filamento-obstrucci%C3%B3n/dp/B07WQV447B/ref=sr_1_337?dchild=1&keywords=orange+filament&qid=1593651250&s=industrial&sr=1-337
MakerBot, TRANSLUCENT ORANGE, PLA (POLYLACTIC ACID), 12.7 ounces, 1.75 millimeters, https://www.amazon.com/MakerBot-Filament-Diameter-Translucent-Orange/dp/B00K95TPPC/ref=sr_1_338?dchild=1&keywords=orange+filament&qid=1593651250&s=industrial&sr=1-338
Chroma Strand Labs, ORANGE, PETG (POLYETHYLENE TEREPHTALATE GLYCOL-MODIFIED), 2.20 pounds, 1.75 millimeters, https://www.amazon.com/Chroma-Strand-Labs-Inova-2008-Filament/dp/B07KRJH4CX/ref=sr_1_347?dchild=1&keywords=orange+filament&qid=1593651251&s=industrial&sr=1-347
MYNT3D, BLACK, BRONZE, WOOD, SKIN, GREEN, BLUE, RED, ORANGE, PINK, YELLOW, PLA, [     ], 1.75 millimeters, https://www.amazon.com/MYNT3D-Filament-Refill-Pack-Color/dp/B06XSBJDZ4/ref=sr_1_354?dchild=1&keywords=orange+filament&qid=1593651251&s=industrial&sr=1-354
SUNLU, SILK ORANGE+PINK, PLA, 4.41 pounds, 1.75 millimeters, https://www.amazon.com/SUNLU-Filament-Printers-LightGold-RedCopper/dp/B07VRRHTCZ/ref=sr_1_381?dchild=1&keywords=orange+filament&qid=1593651252&s=industrial&sr=1-381
Keene Village Plastics, SAFETY ORANGE, ABS, 2.20 pounds, 1.75 millimeters, https://www.amazon.com/ABS-3D-Filament-1-75mm-Diameter/dp/B07BL5J5GW/ref=sr_1_385?dchild=1&keywords=orange+filament&qid=1593651252&s=industrial&sr=1-385
Shaxon, ORANGE, ABS, 8.82 pounds, 1.75 millimeters, https://www.amazon.com/Filament-1-75mm-Orange-Reel-Packs/dp/B07TBBT996/ref=sr_1_388?dchild=1&keywords=orange+filament&qid=1593651254&s=industrial&sr=1-388
TISHITA, ORANGE TO YELLOW, [     ], [     ], [     ], https://www.amazon.com/TISHITA-1-75mm-Printer-Filament-Spool/dp/B08BL2V52C/ref=sr_1_391?dchild=1&keywords=orange+filament&qid=1593651254&s=industrial&sr=1-391
Tiertime, SCARLET ORANGE, PLA, 2.20 pounds, 1.75 millimeters, https://www.amazon.com/Tiertime-premium-Filament-Scarlet-Orange/dp/B017N7CYQU/ref=sr_1_393?dchild=1&keywords=orange+filament&qid=1593651254&s=industrial&sr=1-393
B'Q, VITAMINE ORANGE, PLA, 2.20 pounds, 1.75 millimeters, https://www.amazon.com/BQ-777-1011-Filament-Vitamin-Orange/dp/B00Q9HVJZI/ref=sr_1_405?dchild=1&keywords=orange+filament&qid=1593651254&s=industrial&sr=1-405
BuMat, ORANGE, ABS, 2.20 pounds, 1.75 millimeters, https://www.amazon.com/BuMat-Professional-Printer-Filament-Orange/dp/B07R7674ZD/ref=sr_1_409?dchild=1&keywords=orange+filament&qid=1593651254&s=industrial&sr=1-409
M2 Materials, ORANGE, ABS (ACRYLONITRILE BUTADIENE STYRENE), 3.20 pounds, [     ], https://www.amazon.com/M2-Materials-Filament-Stratasys-Dimension/dp/B082GF56Q1/ref=sr_1_410?dchild=1&keywords=orange+filament&qid=1593651254&s=industrial&sr=1-410
IC3D, ORANGE, ABS (ACRYLONITRILE BUTADIENE STYRENE), 2.2 pounds, [     ], https://www.amazon.com/IC3D-Orange-3mm-Printer-Filament/dp/B0744PQTCQ/ref=sr_1_412?dchild=1&keywords=orange+filament&qid=1593651255&s=industrial&sr=1-412
Polaroid, RED/BLUE/GREEN/ORANGE/YELLOW/PURPLE, PLA, 6.2 ounces, 1.75 millimeters, https://www.amazon.com/Polaroid-FILKITNEO-Filament-Diameter-Orange/dp/B06XBWSNSJ/ref=sr_1_416?dchild=1&keywords=orange+filament&qid=1593651255&s=industrial&sr=1-416
Plasil, ORANGE, ABS (ACRYLONITRILE BUTADIENE STYRENE), 2.20 pounds, 1.75 millimeters, https://www.amazon.com/Plasil-Printer-Filament-Orange-Material/dp/B00VG3UD7A/ref=sr_1_421?dchild=1&keywords=orange+filament&qid=1593651255&s=industrial&sr=1-421
Repkord, MEGARAINBOWPAK: BLACK, WHITE, RED, ORANGE, GREEN, BLUE, PURPLE, PINK, POLYLACTIC ACID PLA, [     ], 1.75 millimeters, https://www.amazon.com/REPKORD-Printing-Filament-Bundle-MegaRainbowPak/dp/B07XJH5VJ3/ref=sr_1_422?dchild=1&keywords=orange+filament&qid=1593651255&s=industrial&sr=1-422
MakerBot, ORANGE, ABS (ACRYLONITRILE BUTADIENE STYRENE), 0.00000000000 pounds, 1.75 millimeters, https://www.amazon.com/Makerbot-MP01978-Orange-plastic-Filament/dp/B00JA1CWC4/ref=sr_1_432?dchild=1&keywords=orange+filament&qid=1593651255&s=industrial&sr=1-432
LeoPlas, TRANSPARENT TRANSLUCENT ORANGE, PLA, 2.20 pounds, 1.75 millimeters, https://www.amazon.com/LeoPlas-Warehouse-Shipping-Transparent-Translucent/dp/B07LGV4MX1/ref=sr_1_435?dchild=1&keywords=orange+filament&qid=1593651255&s=industrial&sr=1-435
NinjaTek, LAVA (ORANGE), TPE (THERMOPLASTIC ELASTOMER), 2.20 pounds, 3.00 millimeters, https://www.amazon.com/NinjaTek-3DAR05129010-Armadillo-Filament-3-00mm/dp/B078JNK9D4/ref=sr_1_436?dchild=1&keywords=orange+filament&qid=1593651255&s=industrial&sr=1-436
TISHITA, ORANGE, [     ], [     ], [     ], https://www.amazon.com/TISHITA-10Meter-Printer-Filament-Printers/dp/B08BNMNHHD/ref=sr_1_440?dchild=1&keywords=orange+filament&qid=1593651256&s=industrial&sr=1-440
iEagle, ORANGE, ABS (ACRYLONITRILE BUTADIENE STYRENE), 2.00 pounds, 1.75 millimeters, https://www.amazon.com/iEagle-Solid-Orange-1-75mm-Filament/dp/B00NBIVCGE/ref=sr_1_444?dchild=1&keywords=orange+filament&qid=1593651256&s=industrial&sr=1-444
SUNLU, BLACK+ORANGE, PETG (POLYETHYLENE TEREPHTALATE GLYCOL-MODIFIED), 2.20 pounds, 1.75 millimeters, https://www.amazon.com/SUNLU-Filament-Dimensional-Accuracy-Spool%EF%BC%8C3D/dp/B07SQPK596/ref=sr_1_454?dchild=1&keywords=orange+filament&qid=1593651256&s=industrial&sr=1-454
QDDDA, ORANGE, [     ], 2.65 pounds, [     ], https://www.amazon.com/Printing-Supplies-Filament-consumables-Multi-Color/dp/B0848L2ZPW/ref=sr_1_456?dchild=1&keywords=orange+filament&qid=1593651256&s=industrial&sr=1-456
Repkord, MEGARAINBOWPAK: BLACK, WHITE, RED, ORANGE, GREEN, BLUE, PURPLE, PINK, POLYLACTIC ACID PLA, [     ], 1.75 millimeters, https://www.amazon.com/REPKORD-Printing-Filament-Bundle-MegaRainbowPak/dp/B07XJH5VJ3/ref=sr_1_457?dchild=1&keywords=orange+filament&qid=1593651256&s=industrial&sr=1-457
uxcell, ORANGE, PCL, [     ], 1.75 millimeters, https://www.amazon.com/uxcell-Filament-Refills-Dimensional-Accuracy/dp/B07Y9YBS8Z/ref=sr_1_461?dchild=1&keywords=orange+filament&qid=1593651257&s=industrial&sr=1-461
